place_id,description,category
ChIJx2w7jggU1moRYpRT-rf4qs0,Absolutely exceptional detail and care for each and every single step of the process. Definitely worth the time and such a steal for the quality of work. Did the 12th Anniversary Event Nails with Lisa and got so so many complements at work!❤️ Loved how each gem was individually glued and reinforced instead of the glue just being heaped on over all of them in one swipe! Will definitely be back😊 | Got these nails done for my wedding back in March. My photos aren’t good enough to show how stunning these nails are. The level of detail was amazing and I am still loving these nails 3 weeks later! It was well worth the price.,milktea_juice_english_clean
ChIJYb_LZKFD1moR7jLuYnSVuJo,"Visited to try the fluffy jiggly pancakes at Kumo Desserts. We went for pistachio papi and strawberry skies with whipped cream, and they were divine! The pistachio one was sweet, nutty, and rich in flavour, while the portion size was generous and filling. We paired them with an iced Thai lime tea and a mandarin yuzu light, tangy, and super refreshing for a sunny day. They also offer a lovely range of other hot and cold drinks. Service was friendly and accommodating. If you’re keen on souvenirs, you can even grab a plush pancake to take home, such a cute touch! Definitely worth a visit for dessert lovers. Excited to try a pandan pancake next time! 💚✨ | If you are asking yourself “Is it even that good?”, trust me it is THAT GOOD! I was doubtful too and was just accompany friends on a full stomach, but I polished the whole plate and wanted more! It’s now one of my favourite dessert in the city, the biscoff crumbs and the vanilla gelato combo is just out of this world!! Shoutout to Amanda, she took such good care of us and was so attentive to our needs! 10/10 would recommend, great atmosphere, great service, it’s more than just pancakes. It was a great dinning experience overall.",milktea_juice_english_clean
ChIJmfW-qk1d1moRewnuCAqvfY4,"Restaurant and cellar bar with kitsch decor including a mounted giraffe, for Modern European food.",melbourne_cbd_bars
ChIJX06VWEtd1moRV3ggG_chGE4,"Neighbourhood bar with a no-frills interior and homey vibe, serving gourmet pizza, mains and snacks.",melbourne_cbd_bars
ChIJ5-h_ZLRC1moRoh1SGUvug5U,"Unpretentious, underground hangout with comfy couches & wall art, plus DJs & pizza.",melbourne_cbd_bars
ChIJsXjwN7RC1moRUWXT3pA3z3A,"Intimate bar with crimson walls & a chilled vibe, for creative cocktails, desserts & live music.",melbourne_cbd_bars
ChIJFS1cvE1d1moRJQ57XEFdZ3s,"Posh cocktail lounge on the 55th floor of the Rialto building, with sleek decor and fancy snacks.",melbourne_cbd_bars
ChIJIdRz5rNC1moRcECSdfZQp_o,"Spacious, rustic-chic riverside venue, offering gourmet brekkie, plus light fare and share plates.",melbourne_cbd_bars
ChIJ8f-5TLNC1moRgdpTBeb0aTo,"Easygoing gastropub popular for comfort food & seasonal fare for lunch & dinner, plus after-work drinks.",melbourne_cbd_bars
ChIJT8T86bZC1moRiDuX5-Uuiv4,"Easygoing place with riverside seats, urban beer garden, plus hearty dishes from brunch to dinner.",melbourne_cbd_bars
ChIJy453xbdC1moRRFDpPBRtbXs,"Jumping industrial-chic bar serving meat, fish or vegetarian balls, light bites and Italian wines.",melbourne_cbd_bars
ChIJq_Q3_bdC1moRTK6LBjNhFL4,"Classy bar with whiskey, cocktails and tasting menus, plus a hidden lounge behind a bookcase.",melbourne_cbd_bars
ChIJCcOJ27dC1moROAfagkfQfEI,Late-night Southeast Asian restaurant serving sharing plates in a hip space with a downstairs bar.,melbourne_cbd_bars
ChIJ9YePsLdC1moRhmhASJxsSqk,"Modern, 2-storey pub with polished timber floors, a stylish lounge bar and relaxed terrace seating.",melbourne_cbd_bars
ChIJ12Q0M7VC1moRdjoh--8GceA,Specialty wines & creative bar bites in a chic space with floor-to-ceiling windows & a patio.,melbourne_cbd_bars
ChIJF4037Ddd1moRILSoBSdpceQ,"Chic venue with a retractable roof serving burgers & pizzas, plus cocktails & craft beers.",melbourne_cbd_bars
ChIJP-X58sxC1moRb5rQ6w_T3-I,Classic & unique cocktails fixed up in a cool bar with brick-lined walls & leather sofas.,melbourne_cbd_bars
ChIJ7_FCh8lC1moRPc7-4Iwg5WE,Stylish bar with exposed brick walls and a rooftop garden serving a wide variety of cocktails.,melbourne_cbd_bars
ChIJWR2SE8lC1moR-0WE2DjW0lQ,"Split-space East/West-themed bar with plush banquettes, bunker-style decor and bathtub tables.",melbourne_cbd_bars
ChIJL5DOQcpC1moR8EyVKt-VeAg,Burgers & drinks served at an laid-back open-air venue featuring city views.,melbourne_cbd_bars
ChIJ5cMk-8lC1moRo_Vrk8TQwpY,"Stylish art-drizzled bar with a long absinthe menu, plus modern Australian snacks and mains.",melbourne_cbd_bars
ChIJFxQqR8pC1moRtrCWdmUuFTU,"Craft beer, wine & snacks in an intimate rooftop bar featuring a rotating menu of cool cocktails.",melbourne_cbd_bars
ChIJDfZCRbVC1moR9iR2iOya1Ig,"Busy spot set in a 2-level shipping container offering craft beers & cocktails, plus music.",melbourne_cbd_bars
ChIJsywmWidD1moRug0735B84qg,"Pan-Asian food and cocktails in a quirky, tiki-themed bar featuring kitsch decor and pot plants.",melbourne_cbd_bars
ChIJM5KH4slC1moRTmhA0BNZDoo,Late-night martinis & classic cocktails in a quirky basement lounge with eclectic old-world decor.,melbourne_cbd_bars
ChIJf_-ib8lC1moR8y0DMHWLgFA,Extensive range of international beers & whiskeys in a lively bar with a rock 'n' roll atmosphere.,melbourne_cbd_bars
ChIJdW-KOMpC1moR0vrWPmqUHu8,"Buzzy open-air bar with drinks served from a shipping container, DJs and graffiti-covered walls.",melbourne_cbd_bars
ChIJwaJkZLVC1moRdQPhwSG1v_I,"Cocktails, spirits & French bites in an old-timey underground hangout with live music on weekends.",melbourne_cbd_bars
ChIJLapIWclC1moRpLu4ANJL8Hk,"1000+ rotating whiskies in an intimate bar with classes, plus a bottle shop for rare single malts.",melbourne_cbd_bars
ChIJA9SLQMpC1moR9EUWjSUyGNI,"Unique bar & club with art deco train carriage booths offering live music, theatre & late-night DJs.",melbourne_cbd_bars
ChIJeaP3ykpd1moRpkoxVGMkqk4,Creative cocktails mixed in an opulent basement setting with red velvet curtains & leather sofas.,melbourne_cbd_bars
ChIJQTbROE5d1moRo369i8aUqW8,"Relaxed hotel restaurant with high ceilings and mirrored walls, serving Modern Australian cuisine.",melbourne_cbd_bars
